id,title,body_html,vendor,product_type,tags,status,created_at,updated_at,published_at,template_suffix,admin_graphql_api_id,variant_id,variant_title,variant_price,variant_sku,variant_barcode,variant_weight,variant_weight_unit,variant_inventory_quantity,variant_inventory_policy,variant_fulfillment_service
8142203978031,ボタリズム オリジナルブレンド フローラルコード,"<p>Floral Chord ･･･ それは『花々の和音』<br><br>口の中にフローラルのような華やかなフレーバーが広がり、ベリーのようなジューシーさとオレンジのような爽やかさ、そしてコクのある甘みをボディとして感じられるフルーティーなブレンドとなっております。</p>
<p>製  品  名　ボタリズム オリジナルブレンド フローラルコード<br>生  産  者　ボタリズムコーヒーロースター<br>プロセス　アフターミックスブレンド</p>",ボタリズムコーヒーロースター,Beans,"beans, blend, シティロースト, シナモンロースト, ハイロースト, ブレンド",active,2023-03-01T19:27:12+09:00,2025-07-31T09:20:26+09:00,2023-03-03T12:33:50+09:00,,gid://shopify/Product/8142203978031,44583910310191,中細挽き / 500g,4460,,,550.0,g,-1,deny,manual
8938930471215,ボタリズム オリジナルブレンド リーブスメモリーズ,<p><strong>Leaves Memories ･･･ 『記憶の余韻』</strong><br><br>果実や木の実を育みやがて枯れ落ちてゆくその葉はそれぞれの記憶を記した手紙のよう。<br><br>ナッツの香味ともにアプリコットのような果実味、しっとりとした甘みとコクを長いアフターテイストとともにお楽しみください。<br><br>製  品  名　ボタリズム オリジナルブレンド リーブスメモリーズ<br>プロセス　アフターミックスブレンド</p>,ボタリズムコーヒーロースター,Beans,"beans, blend, brazil, guatemala, Kenya, out-of-stock-police, グアテマラ, ケニア, シティロースト, ブラジル, ブレンド, ミディアムロースト",active,2023-09-05T10:24:16+09:00,2025-08-15T10:12:51+09:00,2024-10-27T19:55:50+09:00,,gid://shopify/Product/8938930471215,50635839865135,豆のまま / 100g,880,,,220.0,kg,-9,deny,manual
8938930471215,ボタリズム オリジナルブレンド リーブスメモリーズ,<p><strong>Leaves Memories ･･･ 『記憶の余韻』</strong><br><br>果実や木の実を育みやがて枯れ落ちてゆくその葉はそれぞれの記憶を記した手紙のよう。<br><br>ナッツの香味ともにアプリコットのような果実味、しっとりとした甘みとコクを長いアフターテイストとともにお楽しみください。<br><br>製  品  名　ボタリズム オリジナルブレンド リーブスメモリーズ<br>プロセス　アフターミックスブレンド</p>,ボタリズムコーヒーロースター,Beans,"beans, blend, brazil, guatemala, Kenya, out-of-stock-police, グアテマラ, ケニア, シティロースト, ブラジル, ブレンド, ミディアムロースト",active,2023-09-05T10:24:16+09:00,2025-08-15T10:12:51+09:00,2024-10-27T19:55:50+09:00,,gid://shopify/Product/8938930471215,47033010848047,豆のまま / 200g,1760,,,220.0,kg,-12,deny,manual
8938930471215,ボタリズム オリジナルブレンド リーブスメモリーズ,<p><strong>Leaves Memories ･･･ 『記憶の余韻』</strong><br><br>果実や木の実を育みやがて枯れ落ちてゆくその葉はそれぞれの記憶を記した手紙のよう。<br><br>ナッツの香味ともにアプリコットのような果実味、しっとりとした甘みとコクを長いアフターテイストとともにお楽しみください。<br><br>製  品  名　ボタリズム オリジナルブレンド リーブスメモリーズ<br>プロセス　アフターミックスブレンド</p>,ボタリズムコーヒーロースター,Beans,"beans, blend, brazil, guatemala, Kenya, out-of-stock-police, グアテマラ, ケニア, シティロースト, ブラジル, ブレンド, ミディアムロースト",active,2023-09-05T10:24:16+09:00,2025-08-15T10:12:51+09:00,2024-10-27T19:55:50+09:00,,gid://shopify/Product/8938930471215,47033010880815,豆のまま / 300g,2640,,,320.0,g,-3,deny,manual
8938930471215,ボタリズム オリジナルブレンド リーブスメモリーズ,<p><strong>Leaves Memories ･･･ 『記憶の余韻』</strong><br><br>果実や木の実を育みやがて枯れ落ちてゆくその葉はそれぞれの記憶を記した手紙のよう。<br><br>ナッツの香味ともにアプリコットのような果実味、しっとりとした甘みとコクを長いアフターテイストとともにお楽しみください。<br><br>製  品  名　ボタリズム オリジナルブレンド リーブスメモリーズ<br>プロセス　アフターミックスブレンド</p>,ボタリズムコーヒーロースター,Beans,"beans, blend, brazil, guatemala, Kenya, out-of-stock-police, グアテマラ, ケニア, シティロースト, ブラジル, ブレンド, ミディアムロースト",active,2023-09-05T10:24:16+09:00,2025-08-15T10:12:51+09:00,2024-10-27T19:55:50+09:00,,gid://shopify/Product/8938930471215,47033010913583,豆のまま / 500g,4180,,,550.0,kg,-1,deny,manual
8938930471215,ボタリズム オリジナルブレンド リーブスメモリーズ,<p><strong>Leaves Memories ･･･ 『記憶の余韻』</strong><br><br>果実や木の実を育みやがて枯れ落ちてゆくその葉はそれぞれの記憶を記した手紙のよう。<br><br>ナッツの香味ともにアプリコットのような果実味、しっとりとした甘みとコクを長いアフターテイストとともにお楽しみください。<br><br>製  品  名　ボタリズム オリジナルブレンド リーブスメモリーズ<br>プロセス　アフターミックスブレンド</p>,ボタリズムコーヒーロースター,Beans,"beans, blend, brazil, guatemala, Kenya, out-of-stock-police, グアテマラ, ケニア, シティロースト, ブラジル, ブレンド, ミディアムロースト",active,2023-09-05T10:24:16+09:00,2025-08-15T10:12:51+09:00,2024-10-27T19:55:50+09:00,,gid://shopify/Product/8938930471215,50635839897903,中細挽き / 100g,880,,,220.0,kg,0,deny,manual
8938930471215,ボタリズム オリジナルブレンド リーブスメモリーズ,<p><strong>Leaves Memories ･･･ 『記憶の余韻』</strong><br><br>果実や木の実を育みやがて枯れ落ちてゆくその葉はそれぞれの記憶を記した手紙のよう。<br><br>ナッツの香味ともにアプリコットのような果実味、しっとりとした甘みとコクを長いアフターテイストとともにお楽しみください。<br><br>製  品  名　ボタリズム オリジナルブレンド リーブスメモリーズ<br>プロセス　アフターミックスブレンド</p>,ボタリズムコーヒーロースター,Beans,"beans, blend, brazil, guatemala, Kenya, out-of-stock-police, グアテマラ, ケニア, シティロースト, ブラジル, ブレンド, ミディアムロースト",active,2023-09-05T10:24:16+09:00,2025-08-15T10:12:51+09:00,2024-10-27T19:55:50+09:00,,gid://shopify/Product/8938930471215,47033010946351,中細挽き / 200g,1760,,,220.0,g,-2,deny,manual
8938930471215,ボタリズム オリジナルブレンド リーブスメモリーズ,<p><strong>Leaves Memories ･･･ 『記憶の余韻』</strong><br><br>果実や木の実を育みやがて枯れ落ちてゆくその葉はそれぞれの記憶を記した手紙のよう。<br><br>ナッツの香味ともにアプリコットのような果実味、しっとりとした甘みとコクを長いアフターテイストとともにお楽しみください。<br><br>製  品  名　ボタリズム オリジナルブレンド リーブスメモリーズ<br>プロセス　アフターミックスブレンド</p>,ボタリズムコーヒーロースター,Beans,"beans, blend, brazil, guatemala, Kenya, out-of-stock-police, グアテマラ, ケニア, シティロースト, ブラジル, ブレンド, ミディアムロースト",active,2023-09-05T10:24:16+09:00,2025-08-15T10:12:51+09:00,2024-10-27T19:55:50+09:00,,gid://shopify/Product/8938930471215,47033011011887,中細挽き / 300g,2640,,,320.0,g,-1,deny,manual
8938930471215,ボタリズム オリジナルブレンド リーブスメモリーズ,<p><strong>Leaves Memories ･･･ 『記憶の余韻』</strong><br><br>果実や木の実を育みやがて枯れ落ちてゆくその葉はそれぞれの記憶を記した手紙のよう。<br><br>ナッツの香味ともにアプリコットのような果実味、しっとりとした甘みとコクを長いアフターテイストとともにお楽しみください。<br><br>製  品  名　ボタリズム オリジナルブレンド リーブスメモリーズ<br>プロセス　アフターミックスブレンド</p>,ボタリズムコーヒーロースター,Beans,"beans, blend, brazil, guatemala, Kenya, out-of-stock-police, グアテマラ, ケニア, シティロースト, ブラジル, ブレンド, ミディアムロースト",active,2023-09-05T10:24:16+09:00,2025-08-15T10:12:51+09:00,2024-10-27T19:55:50+09:00,,gid://shopify/Product/8938930471215,47033011044655,中細挽き / 500g,4180,,,550.0,g,0,deny,manual
8154628981039,ボタリズム コーヒーギフトボックス 3 origins,"<p>ボタリズムコーヒーロースターのギフトボックスです。<br>選りすぐりのシングルオリジン３種類の豆を各200gまたは150gのアソートパッケージにいたしました。<br>お手土産にお勧めの商品です。</p>
<p>※豆のまま、中細挽きからお選びください。<br>※豆の種類や焙煎度合いはお選びいただけません。<br>※納期にお時間を頂く場合がございます。お急ぎの場合や日時にご指定のある場合は事前にメールやお電話にてご確認をお願いします。<br>※送料無料キャンペーン対象外です。</p>",ボタリズムコーヒーロースター,gift,gift,active,2023-03-06T12:48:21+09:00,2025-07-31T11:58:25+09:00,2023-03-06T13:07:20+09:00,,gid://shopify/Product/8154628981039,44624606331183,豆のまま / 150g / ボタリズム,5500,,,1000.0,g,-1,deny,manual
8154628981039,ボタリズム コーヒーギフトボックス 3 origins,"<p>ボタリズムコーヒーロースターのギフトボックスです。<br>選りすぐりのシングルオリジン３種類の豆を各200gまたは150gのアソートパッケージにいたしました。<br>お手土産にお勧めの商品です。</p>
<p>※豆のまま、中細挽きからお選びください。<br>※豆の種類や焙煎度合いはお選びいただけません。<br>※納期にお時間を頂く場合がございます。お急ぎの場合や日時にご指定のある場合は事前にメールやお電話にてご確認をお願いします。<br>※送料無料キャンペーン対象外です。</p>",ボタリズムコーヒーロースター,gift,gift,active,2023-03-06T12:48:21+09:00,2025-07-31T11:58:25+09:00,2023-03-06T13:07:20+09:00,,gid://shopify/Product/8154628981039,44624606429487,豆のまま / 150g / ご注文者様,5500,,,1000.0,g,-2,deny,manual
8154628981039,ボタリズム コーヒーギフトボックス 3 origins,"<p>ボタリズムコーヒーロースターのギフトボックスです。<br>選りすぐりのシングルオリジン３種類の豆を各200gまたは150gのアソートパッケージにいたしました。<br>お手土産にお勧めの商品です。</p>
<p>※豆のまま、中細挽きからお選びください。<br>※豆の種類や焙煎度合いはお選びいただけません。<br>※納期にお時間を頂く場合がございます。お急ぎの場合や日時にご指定のある場合は事前にメールやお電話にてご確認をお願いします。<br>※送料無料キャンペーン対象外です。</p>",ボタリズムコーヒーロースター,gift,gift,active,2023-03-06T12:48:21+09:00,2025-07-31T11:58:25+09:00,2023-03-06T13:07:20+09:00,,gid://shopify/Product/8154628981039,44624674685231,豆のまま / 200g / ボタリズム,6500,,,1000.0,g,-2,deny,manual
8154628981039,ボタリズム コーヒーギフトボックス 3 origins,"<p>ボタリズムコーヒーロースターのギフトボックスです。<br>選りすぐりのシングルオリジン３種類の豆を各200gまたは150gのアソートパッケージにいたしました。<br>お手土産にお勧めの商品です。</p>
<p>※豆のまま、中細挽きからお選びください。<br>※豆の種類や焙煎度合いはお選びいただけません。<br>※納期にお時間を頂く場合がございます。お急ぎの場合や日時にご指定のある場合は事前にメールやお電話にてご確認をお願いします。<br>※送料無料キャンペーン対象外です。</p>",ボタリズムコーヒーロースター,gift,gift,active,2023-03-06T12:48:21+09:00,2025-07-31T11:58:25+09:00,2023-03-06T13:07:20+09:00,,gid://shopify/Product/8154628981039,44624674783535,豆のまま / 200g / ご注文者様,6500,,,1000.0,g,-1,deny,manual
8154628981039,ボタリズム コーヒーギフトボックス 3 origins,"<p>ボタリズムコーヒーロースターのギフトボックスです。<br>選りすぐりのシングルオリジン３種類の豆を各200gまたは150gのアソートパッケージにいたしました。<br>お手土産にお勧めの商品です。</p>
<p>※豆のまま、中細挽きからお選びください。<br>※豆の種類や焙煎度合いはお選びいただけません。<br>※納期にお時間を頂く場合がございます。お急ぎの場合や日時にご指定のある場合は事前にメールやお電話にてご確認をお願いします。<br>※送料無料キャンペーン対象外です。</p>",ボタリズムコーヒーロースター,gift,gift,active,2023-03-06T12:48:21+09:00,2025-07-31T11:58:25+09:00,2023-03-06T13:07:20+09:00,,gid://shopify/Product/8154628981039,44624606527791,中細挽き / 150g / ボタリズム,5500,,,1000.0,g,-1,deny,manual
8154628981039,ボタリズム コーヒーギフトボックス 3 origins,"<p>ボタリズムコーヒーロースターのギフトボックスです。<br>選りすぐりのシングルオリジン３種類の豆を各200gまたは150gのアソートパッケージにいたしました。<br>お手土産にお勧めの商品です。</p>
<p>※豆のまま、中細挽きからお選びください。<br>※豆の種類や焙煎度合いはお選びいただけません。<br>※納期にお時間を頂く場合がございます。お急ぎの場合や日時にご指定のある場合は事前にメールやお電話にてご確認をお願いします。<br>※送料無料キャンペーン対象外です。</p>",ボタリズムコーヒーロースター,gift,gift,active,2023-03-06T12:48:21+09:00,2025-07-31T11:58:25+09:00,2023-03-06T13:07:20+09:00,,gid://shopify/Product/8154628981039,44624606626095,中細挽き / 150g / ご注文者様,5500,,,1000.0,g,-1,deny,manual
8154628981039,ボタリズム コーヒーギフトボックス 3 origins,"<p>ボタリズムコーヒーロースターのギフトボックスです。<br>選りすぐりのシングルオリジン３種類の豆を各200gまたは150gのアソートパッケージにいたしました。<br>お手土産にお勧めの商品です。</p>
<p>※豆のまま、中細挽きからお選びください。<br>※豆の種類や焙煎度合いはお選びいただけません。<br>※納期にお時間を頂く場合がございます。お急ぎの場合や日時にご指定のある場合は事前にメールやお電話にてご確認をお願いします。<br>※送料無料キャンペーン対象外です。</p>",ボタリズムコーヒーロースター,gift,gift,active,2023-03-06T12:48:21+09:00,2025-07-31T11:58:25+09:00,2023-03-06T13:07:20+09:00,,gid://shopify/Product/8154628981039,44624674816303,中細挽き / 200g / ボタリズム,6500,,,1000.0,g,0,deny,manual
8154628981039,ボタリズム コーヒーギフトボックス 3 origins,"<p>ボタリズムコーヒーロースターのギフトボックスです。<br>選りすぐりのシングルオリジン３種類の豆を各200gまたは150gのアソートパッケージにいたしました。<br>お手土産にお勧めの商品です。</p>
<p>※豆のまま、中細挽きからお選びください。<br>※豆の種類や焙煎度合いはお選びいただけません。<br>※納期にお時間を頂く場合がございます。お急ぎの場合や日時にご指定のある場合は事前にメールやお電話にてご確認をお願いします。<br>※送料無料キャンペーン対象外です。</p>",ボタリズムコーヒーロースター,gift,gift,active,2023-03-06T12:48:21+09:00,2025-07-31T11:58:25+09:00,2023-03-06T13:07:20+09:00,,gid://shopify/Product/8154628981039,44624674849071,中細挽き / 200g / ご注文者様,6500,,,1000.0,g,0,deny,manual
8154704183599,ボタリズム ドリップパック （5杯分）,"<p>アフターサーフのひと時<br>キャンプで焚き火を囲みながら<br>出張先での息抜きにも<br>やっぱりコーヒーが欠かせない。</p>
<p>いつでもどこでも手軽にコーヒーを。<br>ドリップパックをご用意しました。</p>
<p>バリエーションは4つ、各5袋入りです。</p>
<p><strong>【Floral Chord／フローラルコード】<br>（浅煎り～中煎り）</strong><br>　華やかな風味と甘さとコクがバランス<br>   <br><strong>【Leaves Memories／リーブスメモリー】<br>（中煎り～中深煎り）<br></strong>　様々な果実やナッツを実らせた木々の記憶<strong><br></strong>    <strong><br>【Some Grounds／サムグラウンズ】<br>（中深煎り）</strong><br>　甘さとコクをしっかりと感じるマイルドテイスト<br><strong><br>【Deep Roots／ディープルーツ】<br>（中深煎り～深煎り）<br></strong>　リッチなフルボディな中に心地よい苦み<br>   <br></p>
<p>※ロースタリーでのお受け渡しをご希望の方はご予約をお願いいたします。<br>ご注文をお受けしてから豆を挽いてパッケージングいたします。</p>",ボタリズムコーヒーロースター,,tie,active,2023-03-06T13:26:29+09:00,2025-08-15T10:17:57+09:00,2023-03-06T13:26:29+09:00,,gid://shopify/Product/8154704183599,44624833249583,Froral Chord,1360,,,0.0,g,-33,deny,manual
8154704183599,ボタリズム ドリップパック （5杯分）,"<p>アフターサーフのひと時<br>キャンプで焚き火を囲みながら<br>出張先での息抜きにも<br>やっぱりコーヒーが欠かせない。</p>
<p>いつでもどこでも手軽にコーヒーを。<br>ドリップパックをご用意しました。</p>
<p>バリエーションは4つ、各5袋入りです。</p>
<p><strong>【Floral Chord／フローラルコード】<br>（浅煎り～中煎り）</strong><br>　華やかな風味と甘さとコクがバランス<br>   <br><strong>【Leaves Memories／リーブスメモリー】<br>（中煎り～中深煎り）<br></strong>　様々な果実やナッツを実らせた木々の記憶<strong><br></strong>    <strong><br>【Some Grounds／サムグラウンズ】<br>（中深煎り）</strong><br>　甘さとコクをしっかりと感じるマイルドテイスト<br><strong><br>【Deep Roots／ディープルーツ】<br>（中深煎り～深煎り）<br></strong>　リッチなフルボディな中に心地よい苦み<br>   <br></p>
<p>※ロースタリーでのお受け渡しをご希望の方はご予約をお願いいたします。<br>ご注文をお受けしてから豆を挽いてパッケージングいたします。</p>",ボタリズムコーヒーロースター,,tie,active,2023-03-06T13:26:29+09:00,2025-08-15T10:17:57+09:00,2023-03-06T13:26:29+09:00,,gid://shopify/Product/8154704183599,44624833282351,Some Grounds,1330,,,0.0,g,-17,deny,manual
8154704183599,ボタリズム ドリップパック （5杯分）,"<p>アフターサーフのひと時<br>キャンプで焚き火を囲みながら<br>出張先での息抜きにも<br>やっぱりコーヒーが欠かせない。</p>
<p>いつでもどこでも手軽にコーヒーを。<br>ドリップパックをご用意しました。</p>
<p>バリエーションは4つ、各5袋入りです。</p>
<p><strong>【Floral Chord／フローラルコード】<br>（浅煎り～中煎り）</strong><br>　華やかな風味と甘さとコクがバランス<br>   <br><strong>【Leaves Memories／リーブスメモリー】<br>（中煎り～中深煎り）<br></strong>　様々な果実やナッツを実らせた木々の記憶<strong><br></strong>    <strong><br>【Some Grounds／サムグラウンズ】<br>（中深煎り）</strong><br>　甘さとコクをしっかりと感じるマイルドテイスト<br><strong><br>【Deep Roots／ディープルーツ】<br>（中深煎り～深煎り）<br></strong>　リッチなフルボディな中に心地よい苦み<br>   <br></p>
<p>※ロースタリーでのお受け渡しをご希望の方はご予約をお願いいたします。<br>ご注文をお受けしてから豆を挽いてパッケージングいたします。</p>",ボタリズムコーヒーロースター,,tie,active,2023-03-06T13:26:29+09:00,2025-08-15T10:17:57+09:00,2023-03-06T13:26:29+09:00,,gid://shopify/Product/8154704183599,50601293250863,Deep Roots,1330,,,0.0,g,-5,deny,manual
8154704183599,ボタリズム ドリップパック （5杯分）,"<p>アフターサーフのひと時<br>キャンプで焚き火を囲みながら<br>出張先での息抜きにも<br>やっぱりコーヒーが欠かせない。</p>
<p>いつでもどこでも手軽にコーヒーを。<br>ドリップパックをご用意しました。</p>
<p>バリエーションは4つ、各5袋入りです。</p>
<p><strong>【Floral Chord／フローラルコード】<br>（浅煎り～中煎り）</strong><br>　華やかな風味と甘さとコクがバランス<br>   <br><strong>【Leaves Memories／リーブスメモリー】<br>（中煎り～中深煎り）<br></strong>　様々な果実やナッツを実らせた木々の記憶<strong><br></strong>    <strong><br>【Some Grounds／サムグラウンズ】<br>（中深煎り）</strong><br>　甘さとコクをしっかりと感じるマイルドテイスト<br><strong><br>【Deep Roots／ディープルーツ】<br>（中深煎り～深煎り）<br></strong>　リッチなフルボディな中に心地よい苦み<br>   <br></p>
<p>※ロースタリーでのお受け渡しをご希望の方はご予約をお願いいたします。<br>ご注文をお受けしてから豆を挽いてパッケージングいたします。</p>",ボタリズムコーヒーロースター,,tie,active,2023-03-06T13:26:29+09:00,2025-08-15T10:17:57+09:00,2023-03-06T13:26:29+09:00,,gid://shopify/Product/8154704183599,50610010751279,Leaves Memories,1360,,,0.0,g,-9,deny,manual
8154728333615,ボタリズム 水出しコーヒーパック （5袋入り）,"<p>ボタリズムの水出しコーヒーパック<br>水出しコーヒー用のブレンドコーヒーが入った袋をお水に入れるだけで<br>まろやかで芳醇なコールドブリューコーヒーが出来上がります。<br>氷を満たしたグラスに注いでお召し上がりください。<br>ミルクと合わせるのもおすすめです。<br><br>たっぷり1000ml用とお手軽な500ml用がございます。<br>ポットの水にコーヒー粉が入った袋を<strong>”完全に沈めた状態で”</strong>半日～１日程度浸してください。</p>
<p>※ロースタリーでのお受け渡しをご希望の方はご予約をお願いいたします。<br>ご注文をお受けしてから豆を挽いてパッケージングいたします。<br><br>1000ml用：80g／袋×5袋<br>500ml用：40g／袋×5袋</p>",ボタリズムコーヒーロースター,Beans,,active,2023-03-06T13:37:09+09:00,2025-07-30T17:35:20+09:00,2023-03-06T13:44:11+09:00,,gid://shopify/Product/8154728333615,51544484610351,1000ml用,4500,,,0.0,g,-20,deny,manual
8154728333615,ボタリズム 水出しコーヒーパック （5袋入り）,"<p>ボタリズムの水出しコーヒーパック<br>水出しコーヒー用のブレンドコーヒーが入った袋をお水に入れるだけで<br>まろやかで芳醇なコールドブリューコーヒーが出来上がります。<br>氷を満たしたグラスに注いでお召し上がりください。<br>ミルクと合わせるのもおすすめです。<br><br>たっぷり1000ml用とお手軽な500ml用がございます。<br>ポットの水にコーヒー粉が入った袋を<strong>”完全に沈めた状態で”</strong>半日～１日程度浸してください。</p>
<p>※ロースタリーでのお受け渡しをご希望の方はご予約をお願いいたします。<br>ご注文をお受けしてから豆を挽いてパッケージングいたします。<br><br>1000ml用：80g／袋×5袋<br>500ml用：40g／袋×5袋</p>",ボタリズムコーヒーロースター,Beans,,active,2023-03-06T13:37:09+09:00,2025-07-30T17:35:20+09:00,2023-03-06T13:44:11+09:00,,gid://shopify/Product/8154728333615,51544484643119,500ml用,2300,,,0.0,g,-2,deny,manual
8147283280175,日本ミツバチの天然ハチミツ,"<p><!-- wp:paragraph --></p>
<p>千倉町のロースタリーから数十分ほどの静かな里山の奥で<br>私たちはニホンミツバチと共に暮らしています。 <br>その里山の美しさは広葉樹や針葉樹、高木から草花まで多様な植物たちの<br>四季折々の変遷によって穏やかに移ろいでゆきます。</p>
<p><!-- /wp:paragraph --><!-- wp:paragraph --></p>
<p>その景色は、微生物や昆虫や動物たちなどの多くの生き物たちと、<br>そこに暮らす人々によってゆっくりと織りなされた芸術のようです。<br><img src=""https://cdn.shopify.com/s/files/1/0731/7346/7439/files/PXL_20220925_204614728_2_480x480.jpg?v=1677801834"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0731/7346/7439/files/PXL_20220925_204614728_2_480x480.jpg?v=1677801834""><br><br>ニホンミツバチは西洋ミツバチよりもひと回り小さな野生の蜜蜂です。 <br>その小さな体で里山を飛び回り、ほんの少しの花蜜や花粉を集める際に<br>”受粉”という植物たちの生態系を支える重要な役割を担っています。<br><br><br>日本のハチミツの国内自給率は10％にも満たない状況です。<br>さらにニホンミツバチの蜂蜜となると全体の1％以下とも言われている大変希少なものです。 <br><img src=""https://cdn.shopify.com/s/files/1/0731/7346/7439/files/IMG_20220830_191137_427_480x480.webp?v=1677802038"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0731/7346/7439/files/IMG_20220830_191137_427_480x480.webp?v=1677802038""><br></p>
<p>商業養蜂で一般的に使用される抗生物質などは一切使用せずに、<br>巣箱の環境を季節に合わせてお世話をしながら私たちと一緒に暮らしているミツバチたち。<br><img src=""https://cdn.shopify.com/s/files/1/0731/7346/7439/files/line_164176799297198_1_480x480.jpg?v=1677801971"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0731/7346/7439/files/line_164176799297198_1_480x480.jpg?v=1677801971""><br></p>
<p><!-- /wp:paragraph --><!-- wp:paragraph --></p>
<p>そのミツバチたちにしか作り出すことのできないハチミツを年に１度か２度、少しだけお裾分けを頂くように採蜜しています。<br>ビタミン・ミネラル・アミノ酸、有機酸そして様々な酵素を含んだハチミツを、無添加・非加熱で瓶詰めしております。   <br>美しい里山の恵みである天然のハチミツをぜひご賞味ください。<br><img src=""https://cdn.shopify.com/s/files/1/0731/7346/7439/files/DSC_0484_01_480x480.jpg?v=1677801997"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0731/7346/7439/files/DSC_0484_01_480x480.jpg?v=1677801997""><br></p>
<p><!-- /wp:paragraph --><!-- wp:paragraph --></p>
<p><!-- /wp:paragraph --><!-- wp:paragraph --></p>
<p>製  品  名：天然はちみつ <br>生産地区：千葉県南房総市</p>
<p><br>※ハチミツは温度帯によって結晶化します。<br>　結晶化した蜂蜜はシャリシャリとした触感をお楽しみいただけます。<br>　液状に戻すためには60℃程度のお湯に瓶を付けて温めてください。<br>　熱湯はハチミツの酵素が不活性化してしまいますのでお勧めしません。　<br><br>※当店のハチミツは、非加熱処理のため、ハチミツに含まれる酵素が生きています。<br>　この酵素の働きにより表面に泡が発生することがございます。<br>　これは本物のハチミツである証拠です。泡も召し上がって頂いて問題ありません。<br>　酵素の働きを和らげるため、冷暗所もしくは冷蔵庫に保管して頂きますようお願いいたします。<br><br>※一歳未満の乳幼児には決して与えないでください。</p>
<p>※商品パッケージやラベルデザインは予告なく変更することがあります。</p>",ボタリズムコーヒーロースター,Honey,"honey, out-of-stock-police, ニホンミツバチ, ハチミツ, 日本ミツバチ",active,2023-03-03T08:45:27+09:00,2025-07-31T17:33:46+09:00,2023-03-03T12:33:52+09:00,,gid://shopify/Product/8147283280175,44601567412527,130g,2350,,,0.0,g,-5,deny,manual
